,ED,Reported %,Zohran Kwame Mamdani,Scott Stringer,Selma Bartholomew,Zellnor Myrie,Adrienne Adams,Andrew Cuomo,Jessica Ramos,Whitney Tilson,Michael Blake,Brad Lander,Paperboy Price,WRITE-IN,AD,ElectDist
64,63,0.99,149,2,0,15,7,138,0,0,1,16,0,0,43,43063
65,64,0.99,232,0,0,15,18,152,2,0,1,21,0,2,43,43064
66,65,0.99,176,0,1,13,20,134,0,0,2,4,0,1,43,43065
67,66,0.99,198,4,0,10,21,143,1,1,1,22,0,0,43,43066
68,67,0.99,228,1,0,7,8,136,2,0,2,17,0,1,43,43067
69,68,0.99,42,0,0,10,9,56,0,0,0,1,0,0,43,43068
2,1,0.99,356,1,1,13,17,33,1,3,1,83,0,0,44,44001
3,2,0.99,288,8,0,2,11,87,0,2,0,109,3,0,44,44002
4,3,0.99,77,0,0,7,2,20,1,0,1,54,0,0,44,44003
5,4,0.99,266,1,1,6,12,54,1,7,0,97,1,0,44,44004
6,5,0.99,124,2,0,2,2,22,0,1,1,57,0,0,44,44005
7,6,0.99,280,3,0,9,16,58,2,4,1,132,0,0,44,44006
8,7,0.99,351,10,2,14,17,79,0,7,1,235,0,1,44,44007
9,8,0.99,362,5,1,19,19,53,0,7,2,131,0,0,44,44008
10,9,0.99,330,1,0,18,15,58,1,1,0,94,0,2,44,44009
11,10,0.99,253,2,0,8,7,29,0,3,1,89,1,1,44,44010
12,11,0.99,645,7,0,35,22,75,0,1,1,205,4,0,44,44011
13,12,0.99,295,1,0,15,14,51,0,3,1,108,1,0,44,44012
14,13,0.99,103,1,0,10,11,45,0,5,0,67,0,0,44,44013
15,14,0.99,271,4,0,16,20,62,1,2,0,86,0,0,44,44014
16,15,0.99,201,4,1,4,14,55,1,1,0,69,0,0,44,44015
17,16,0.99,224,7,1,14,21,78,0,4,1,154,2,0,44,44016
18,17,0.99,344,13,0,19,14,100,2,6,1,321,2,0,44,44017
19,18,0.99,284,1,0,15,11,62,1,1,1,200,3,0,44,44018
20,19,0.99,190,2,1,9,2,52,0,5,0,145,1,0,44,44019
21,20,0.99,170,3,0,5,9,58,3,2,1,72,0,1,44,44020
22,21,0.99,335,3,0,6,4,33,0,3,0,120,0,3,44,44021
23,22,0.99,268,5,0,11,16,45,3,2,1,159,0,1,44,44022
24,23,0.99,318,10,0,11,21,91,0,4,1,302,0,0,44,44023
25,24,0.99,236,6,0,9,19,120,0,6,2,202,0,0,44,44024
26,25,0.99,308,4,0,18,24,104,1,6,2,292,0,0,44,44025
27,26,0.99,259,5,0,15,8,67,0,6,1,250,0,1,44,44026
28,27,0.99,289,7,0,20,16,92,0,9,2,225,2,0,44,44027
29,28,0.99,336,4,3,16,20,74,2,2,1,236,2,1,44,44028
30,29,0.99,348,8,1,17,25,97,2,2,2,272,0,0,44,44029
31,30,0.99,304,4,0,8,24,97,0,2,2,225,1,0,44,44030
32,31,0.99,345,10,0,8,13,103,3,4,3,283,1,0,44,44031
33,32,0.99,374,9,0,9,17,77,0,4,1,229,0,1,44,44032
34,33,0.99,325,12,1,9,17,104,2,7,0,261,0,0,44,44033
35,34,0.99,208,6,0,8,12,30,0,3,0,106,2,0,44,44034
36,35,0.99,258,4,0,9,6,46,4,4,0,100,0,0,44,44035
37,36,0.99,341,12,1,13,18,104,2,4,3,277,1,0,44,44036
38,37,0.99,290,11,1,14,18,107,1,6,1,272,2,0,44,44037
39,38,0.99,297,12,0,10,23,81,1,4,0,299,2,0,44,44038
40,39,0.99,312,9,0,4,16,80,1,3,1,174,1,0,44,44039
41,40,0.99,177,8,0,9,18,56,0,3,1,150,0,0,44,44040
42,41,0.6667000000000001,141,5,0,7,10,46,1,5,0,143,0,1,44,44041
43,42,0.99,62,0,0,2,4,69,1,2,0,7,0,0,44,44042
44,43,0.99,242,7,0,5,6,63,1,2,2,131,2,1,44,44043
45,44,0.99,164,2,1,1,3,36,0,1,0,44,0,1,44,44044
46,45,0.6667000000000001,187,8,0,6,8,42,0,5,0,123,2,1,44,44045
47,46,0.6667000000000001,216,5,1,9,12,50,1,2,0,110,0,0,44,44046
48,47,0.99,238,3,0,0,7,31,1,1,0,31,0,0,44,44047
49,48,0.99,199,1,0,1,4,102,0,1,0,25,0,0,44,44048
50,49,0.99,24,0,1,0,0,107,0,1,0,3,0,0,44,44049
51,50,0.99,13,0,0,1,2,101,0,5,0,3,1,1,44,44050
52,51,0.99,6,2,0,0,7,130,0,3,0,0,1,0,44,44051
53,52,0.99,18,0,0,0,2,16,0,0,0,2,0,0,44,44052
54,53,0.99,131,1,0,5,6,118,0,0,0,12,0,1,44,44053
55,54,0.99,276,3,0,15,16,55,0,3,1,151,0,0,44,44054
56,55,0.99,101,0,0,0,2,16,0,0,1,37,0,0,44,44055
57,56,0.99,277,8,2,4,9,46,1,1,1,151,0,2,44,44056
58,57,0.99,210,3,1,2,6,107,3,2,0,32,1,1,44,44057
59,58,0.99,188,4,0,1,2,96,1,9,0,66,1,0,44,44058
60,59,0.99,267,4,0,4,8,77,1,2,1,62,0,0,44,44059
61,60,0.99,127,0,0,3,3,9,0,3,1,55,0,0,44,44060
62,61,0.99,279,0,0,7,10,47,0,2,0,101,1,2,44,44061
63,62,0.99,281,7,0,5,14,105,0,0,4,138,2,0,44,44062
64,63,0.99,339,4,0,9,10,58,1,0,1,71,0,0,44,44063
65,64,0.99,287,5,1,2,8,90,0,1,1,89,1,0,44,44064
66,65,0.99,256,7,1,6,15,64,3,0,1,104,0,0,44,44065
67,66,0.99,311,5,1,4,11,150,0,8,2,68,0,0,44,44066
68,67,0.99,133,8,0,2,9,55,0,3,0,88,0,0,44,44067
69,68,0.99,194,3,0,1,13,41,0,2,1,62,0,0,44,44068
70,69,0.99,207,5,0,1,5,95,0,2,0,45,1,0,44,44069
71,70,0.99,194,1,1,2,1,34,0,0,3,15,0,0,44,44070
72,71,0.99,185,3,0,0,7,34,0,1,1,19,0,0,44,44071
73,72,0.99,218,3,1,1,6,61,0,1,1,45,0,0,44,44072
74,73,0.99,80,2,0,6,10,19,0,2,0,51,0,0,44,44073
75,74,0.99,253,4,0,6,10,71,1,2,0,126,0,1,44,44074
76,75,0.99,182,2,1,1,4,23,0,0,0,8,0,0,44,44075
77,76,0.99,179,2,0,0,1,26,0,0,0,19,1,0,44,44076
78,77,0.99,64,1,0,0,4,14,0,1,0,50,0,0,44,44077
79,78,0.6667000000000001,126,3,0,2,6,21,0,0,0,30,0,1,44,44078
80,79,0.99,310,7,0,9,11,47,2,6,2,137,0,1,44,44079
81,80,0.99,202,8,2,6,4,50,1,0,0,65,0,1,44,44080
82,81,0.99,219,6,0,25,14,71,1,2,0,149,0,0,44,44081
83,82,0.99,0,0,0,0,0,0,0,0,0,0,0,0,44,44082
84,83,0.99,0,0,0,0,0,0,0,0,0,0,0,0,44,44083
85,84,0.99,0,0,0,0,0,0,0,0,0,0,0,0,44,44084
2,1,0.99,40,2,0,1,1,214,1,3,0,13,2,2,45,45001
3,2,0.99,52,3,1,1,9,281,1,2,0,8,1,0,45,45002
4,3,0.99,47,5,1,2,1,210,1,7,1,18,1,2,45,45003
5,4,0.99,71,3,0,2,3,96,1,2,0,9,1,1,45,45004
6,5,0.99,72,2,1,2,3,114,3,2,0,9,0,1,45,45005
7,6,0.99,62,6,1,1,4,97,0,3,0,5,0,0,45,45006
8,7,0.99,21,2,0,0,1,200,0,1,0,10,0,0,45,45007
9,8,0.99,15,1,0,0,2,235,0,4,0,2,0,0,45,45008
10,9,0.99,28,4,0,1,5,181,0,0,0,5,1,1,45,45009
11,10,0.99,13,0,0,0,2,219,0,3,0,2,0,2,45,45010
12,11,0.99,15,2,0,0,0,159,0,1,0,2,0,0,45,45011
13,12,0.99,19,1,0,0,0,11,0,0,0,0,0,0,45,45012
14,13,0.99,3,4,1,0,0,83,0,0,0,4,0,0,45,45013
15,14,0.99,21,2,0,1,1,156,0,0,0,2,0,0,45,45014
16,15,0.99,11,1,0,1,2,174,0,0,0,2,0,0,45,45015
17,16,0.99,17,2,0,1,4,272,0,6,0,5,0,0,45,45016
18,17,0.99,22,1,0,1,1,127,0,0,0,2,0,0,45,45017
19,18,0.99,5,2,0,0,0,14,0,0,0,0,0,0,45,45018
20,19,0.99,12,1,0,0,2,19,0,1,1,1,0,0,45,45019
21,20,0.8,21,7,0,2,2,119,0,1,0,9,0,0,45,45020
22,21,0.99,24,0,3,0,0,9,0,0,0,0,0,0,45,45021
23,22,0.99,53,2,1,0,2,55,0,2,1,9,0,0,45,45022
24,23,0.99,44,3,0,2,5,63,2,0,1,3,0,0,45,45023
25,24,0.99,47,1,0,1,6,65,1,1,2,2,0,0,45,45024
26,25,0.99,4,0,0,0,0,98,0,0,0,1,0,1,45,45025
27,26,0.99,5,1,0,3,1,96,0,1,0,0,0,0,45,45026
28,27,0.8332999999999999,59,5,0,0,1,55,0,0,0,2,1,0,45,45027
29,28,0.8,9,8,0,0,4,117,0,5,0,7,1,0,45,45028
30,29,0.99,18,2,0,0,2,71,0,0,0,0,0,0,45,45029
31,30,0.99,47,2,0,0,1,73,0,4,0,6,0,0,45,45030
32,31,0.8332999999999999,53,12,0,0,4,32,0,0,0,2,0,0,45,45031
33,32,0.99,19,1,0,0,3,107,0,1,0,4,0,0,45,45032
34,33,0.99,24,1,0,0,2,69,0,0,0,3,0,0,45,45033
35,34,0.99,52,5,0,0,6,70,3,1,0,5,0,0,45,45034
36,35,0.99,21,1,1,0,1,36,0,0,0,2,1,0,45,45035
37,36,0.99,40,6,1,1,2,80,0,0,0,8,0,0,45,45036
38,37,0.99,69,10,0,1,1,57,1,1,1,10,2,1,45,45037
39,38,0.99,37,3,0,0,0,50,0,0,1,3,0,0,45,45038
40,39,0.99,6,0,0,0,0,7,0,0,0,0,0,0,45,45039
41,40,0.99,48,4,0,0,3,53,0,2,0,5,0,0,45,45040
42,41,0.99,57,5,1,0,8,88,0,1,1,3,0,0,45,45041
43,42,0.99,47,2,0,0,5,62,0,1,0,3,0,0,45,45042
44,43,0.99,42,3,0,0,2,77,0,4,0,7,1,0,45,45043
45,44,0.99,56,4,0,0,4,83,0,3,0,6,0,1,45,45044
46,45,0.99,45,8,0,1,1,56,1,4,2,9,0,1,45,45045
47,46,0.99,82,2,1,1,0,33,0,2,0,7,0,0,45,45046
48,47,0.99,37,8,0,1,3,87,1,2,1,6,0,0,45,45047
49,48,0.99,32,8,0,0,5,55,0,1,1,10,0,0,45,45048
50,49,0.99,10,3,0,0,0,67,0,0,0,6,0,0,45,45049
51,50,0.99,66,1,0,1,0,36,0,1,0,6,0,0,45,45050
52,51,0.99,10,7,1,0,1,65,1,0,0,8,0,1,45,45051
53,52,0.99,24,0,0,0,4,31,0,1,0,4,0,0,45,45052
54,53,0.99,35,0,0,0,1,17,0,0,1,5,0,0,45,45053
55,54,0.99,11,0,0,1,0,12,0,0,0,2,0,0,45,45054
56,55,0.99,2,0,0,0,0,0,0,0,0,0,0,0,45,45055
57,56,0.99,0,0,0,0,0,0,0,0,0,0,0,0,45,45056
2,1,0.99,121,8,1,0,11,49,2,2,0,40,0,0,46,46001
3,2,0.99,157,1,0,2,7,43,0,2,1,32,0,0,46,46002
4,3,0.99,189,5,1,9,4,79,2,2,2,66,2,0,46,46003
5,4,0.99,159,7,0,7,6,54,0,7,1,71,2,0,46,46004
6,5,0.99,148,7,1,2,7,71,1,0,1,28,0,0,46,46005
7,6,0.99,105,6,1,5,5,89,3,2,1,34,3,0,46,46006
8,7,0.99,148,6,2,3,2,74,0,4,0,25,1,0,46,46007
9,8,0.99,105,5,1,4,9,50,1,0,2,31,0,0,46,46008
10,9,0.99,181,5,0,7,14,54,0,3,1,37,0,1,46,46009
11,10,0.99,157,8,0,1,5,67,1,2,1,28,2,0,46,46010
12,11,0.99,105,1,0,0,3,41,0,1,1,23,0,1,46,46011
13,12,0.99,116,5,1,3,9,142,0,10,2,58,1,0,46,46012
14,13,0.99,149,10,1,1,13,96,1,2,0,41,0,0,46,46013
15,14,0.99,130,6,1,3,7,115,0,0,0,63,1,1,46,46014
16,15,0.99,134,8,1,1,8,49,0,1,2,26,1,0,46,46015
17,16,0.99,165,5,0,2,9,64,2,2,0,29,0,0,46,46016
18,17,0.99,139,5,1,0,3,48,1,1,0,21,1,0,46,46017
19,18,0.99,132,8,0,3,7,45,2,2,1,24,0,0,46,46018
20,19,0.99,101,6,0,5,6,108,1,0,1,42,0,0,46,46019
21,20,0.99,142,6,0,3,7,92,0,4,2,42,0,0,46,46020
22,21,0.99,21,1,0,1,3,15,0,1,0,1,0,0,46,46021
23,22,0.99,91,2,0,4,5,64,4,1,1,30,2,0,46,46022
24,23,0.99,61,1,0,3,9,57,0,1,0,11,0,0,46,46023
25,24,0.99,41,7,0,1,3,43,0,0,0,7,0,0,46,46024
26,25,0.99,45,5,0,1,0,64,1,1,2,15,1,1,46,46025
27,26,0.99,58,4,0,0,8,78,1,1,2,8,0,0,46,46026
28,27,0.99,101,5,2,3,12,99,0,1,0,34,0,0,46,46027
29,28,0.99,56,4,0,0,5,51,1,1,0,4,0,0,46,46028
30,29,0.99,28,1,0,1,0,14,0,0,2,9,0,0,46,46029
31,30,0.99,11,0,0,0,1,8,0,0,0,0,0,0,46,46030
32,31,0.99,56,0,0,0,3,48,0,0,2,6,0,2,46,46031
33,32,0.99,30,3,0,0,0,11,0,0,0,2,1,0,46,46032
34,33,0.99,3,0,0,0,0,8,0,0,0,1,0,0,46,46033
35,34,0.99,54,1,1,1,1,40,1,0,0,3,1,0,46,46034
36,35,0.8,13,0,0,1,1,43,1,0,1,3,0,0,46,46035
37,36,0.99,21,5,1,2,4,70,0,0,0,11,0,0,46,46036
38,37,0.99,0,0,0,0,0,0,0,0,0,0,0,0,46,46037
39,38,0.99,43,4,0,0,4,48,1,0,1,9,0,0,46,46038
40,39,0.99,37,2,0,2,6,63,0,1,2,2,0,1,46,46039
41,40,0.99,34,6,0,0,7,111,0,1,0,6,0,0,46,46040
42,41,0.99,40,5,0,2,11,97,1,0,0,3,0,0,46,46041
43,42,0.99,33,1,0,0,16,56,0,0,0,2,2,0,46,46042
44,43,0.99,23,2,0,0,11,54,1,0,3,3,0,0,46,46043
45,44,0.8,23,1,0,0,7,39,0,2,0,2,0,0,46,46044
46,45,0.8,14,1,0,1,7,28,0,0,0,2,0,0,46,46045
47,46,0.99,24,1,0,1,18,61,0,0,1,5,0,2,46,46046
48,47,0.99,44,1,0,3,17,73,2,0,1,2,0,2,46,46047
49,48,0.99,41,2,0,6,9,53,2,0,2,4,1,0,46,46048
50,49,0.99,11,4,1,1,2,28,2,1,1,1,0,0,46,46049
51,50,0.99,41,2,0,1,14,84,1,1,1,5,1,0,46,46050
52,51,0.99,34,2,2,0,8,55,2,0,1,2,0,0,46,46051
53,52,0.99,27,1,0,1,9,50,0,0,0,2,0,1,46,46052
54,53,0.8,70,1,1,0,7,30,0,0,1,5,2,0,46,46053
55,54,0.8,9,1,1,1,0,19,1,1,1,1,1,0,46,46054
56,55,0.8,18,1,0,1,0,23,0,1,0,1,0,0,46,46055
57,56,0.99,33,5,0,0,4,75,1,4,1,9,0,0,46,46056
58,57,0.99,17,6,0,0,0,53,1,1,0,7,0,0,46,46057
59,58,0.99,18,1,1,2,1,52,0,0,1,5,0,0,46,46058
60,59,0.99,5,1,0,0,0,67,0,0,0,3,0,0,46,46059
61,60,0.99,10,6,0,0,0,43,0,0,0,8,0,0,46,46060
62,61,0.99,46,6,1,1,8,111,2,2,1,21,1,0,46,46061
63,62,0.99,13,7,1,0,6,45,0,1,0,6,0,0,46,46062
64,63,0.99,12,2,0,0,3,69,0,1,0,5,1,0,46,46063
65,64,0.6,1,0,0,0,0,5,0,0,0,0,0,0,46,46064
66,65,0.99,13,6,0,1,2,38,0,0,0,1,0,0,46,46065
67,66,0.99,31,3,0,1,1,15,1,0,0,11,0,0,46,46066
68,67,0.99,16,2,0,0,2,22,1,0,2,5,1,0,46,46067
69,68,0.99,86,1,0,1,3,33,0,2,0,7,0,0,46,46068
70,69,0.99,69,1,0,0,2,20,0,0,0,5,1,2,46,46069
71,70,0.99,76,0,0,0,3,33,0,0,1,0,0,0,46,46070
72,71,0.99,112,2,0,1,2,30,1,1,1,5,0,1,46,46071
73,72,0.99,0,0,0,0,0,0,0,0,0,0,0,0,46,46072
74,73,0.99,16,3,0,0,2,57,0,0,0,10,2,0,46,46073
75,74,0.99,0,0,0,0,0,0,0,0,0,0,0,0,46,46074
76,75,0.99,0,0,0,0,0,0,0,0,0,0,0,0,46,46075
77,76,0.99,0,0,0,0,0,0,0,0,0,0,0,0,46,46076
78,77,0.99,0,0,0,0,0,0,0,0,0,0,0,0,46,46077
79,78,0.99,0,0,0,0,0,0,0,0,0,0,0,0,46,46078
2,1,0.99,29,0,0,0,0,31,0,0,0,3,0,0,47,47001
3,2,0.99,71,2,0,0,4,33,2,4,1,11,0,0,47,47002
4,3,0.99,18,0,0,4,1,24,0,0,0,4,0,0,47,47003
5,4,0.99,53,3,0,2,2,58,0,1,0,6,1,0,47,47004
6,5,0.99,79,2,1,1,4,58,0,2,0,10,0,1,47,47005
7,6,0.99,43,4,0,0,1,30,0,0,0,2,0,0,47,47006
8,7,0.99,61,3,0,0,0,39,0,1,0,12,0,0,47,47007
9,8,0.99,33,2,0,0,3,21,0,0,2,1,0,0,47,47008
10,9,0.99,79,1,0,1,0,57,1,0,0,8,0,0,47,47009
11,10,0.99,93,4,0,0,5,22,0,0,1,2,0,1,47,47010
12,11,0.99,63,1,0,0,1,46,0,0,0,3,0,0,47,47011
13,12,0.99,98,3,0,5,2,53,0,1,1,5,0,0,47,47012
14,13,0.99,49,7,0,0,2,39,0,2,1,6,0,0,47,47013
15,14,0.99,74,7,0,3,6,86,0,2,0,12,1,0,47,47014
16,15,0.99,28,1,0,0,0,25,1,0,0,1,0,2,47,47015
17,16,0.99,27,0,1,0,1,38,1,0,0,3,0,0,47,47016
18,17,0.99,11,0,0,0,1,4,0,0,0,0,0,0,47,47017
19,18,0.99,14,1,0,1,1,11,1,0,0,4,0,0,47,47018
20,19,0.99,49,1,0,0,3,29,2,0,0,2,0,0,47,47019
21,20,0.99,113,1,0,1,5,59,0,1,1,8,0,0,47,47020
22,21,0.99,63,3,0,1,1,36,1,0,0,14,0,0,47,47021
23,22,0.99,67,2,0,0,1,30,1,1,0,2,0,0,47,47022
24,23,0.99,104,4,0,0,2,62,0,1,0,7,0,0,47,47023
25,24,0.99,62,0,2,1,1,28,0,0,0,7,0,0,47,47024
26,25,0.99,71,4,0,0,3,57,3,1,0,4,0,0,47,47025
27,26,0.99,52,4,1,1,4,94,1,2,1,7,0,0,47,47026
28,27,0.99,61,2,0,1,0,85,2,2,1,4,1,0,47,47027
29,28,0.99,27,1,0,0,0,36,0,0,0,1,0,0,47,47028
30,29,0.99,44,0,0,0,3,37,1,4,0,3,0,0,47,47029
31,30,0.99,37,0,0,0,0,25,2,0,0,1,0,0,47,47030
32,31,0.99,19,1,0,0,0,13,0,0,0,0,0,0,47,47031
33,32,0.99,42,2,0,0,3,18,0,0,2,6,1,0,47,47032
34,33,0.99,61,6,0,1,4,83,5,2,1,3,0,0,47,47033
35,34,0.99,84,6,0,0,5,83,2,2,1,12,0,1,47,47034
36,35,0.99,63,6,0,1,1,61,2,0,0,3,0,0,47,47035
37,36,0.99,43,5,0,0,0,49,1,0,0,6,0,0,47,47036
38,37,0.99,55,3,0,0,1,48,1,3,0,6,0,0,47,47037
39,38,0.99,58,1,0,0,0,60,0,0,0,7,0,0,47,47038
40,39,0.99,47,2,0,2,0,75,2,0,0,2,0,0,47,47039
41,40,0.99,22,1,0,0,0,25,2,0,0,1,0,0,47,47040
42,41,0.99,26,0,0,0,0,24,0,0,0,1,0,0,47,47041
43,42,0.99,51,1,0,0,6,67,1,0,1,4,0,0,47,47042
44,43,0.99,66,3,0,1,1,117,0,1,0,5,1,0,47,47043
45,44,0.99,56,7,0,2,3,141,0,0,0,8,0,0,47,47044
46,45,0.99,72,5,0,1,3,105,0,1,1,7,1,0,47,47045
47,46,0.99,52,3,0,1,3,68,0,2,0,8,0,0,47,47046
48,47,0.99,95,1,0,0,4,58,1,1,1,10,0,0,47,47047
49,48,0.99,33,0,1,0,1,14,0,0,0,0,0,0,47,47048
50,49,0.99,78,3,0,1,2,85,1,1,0,6,0,1,47,47049
51,50,0.99,59,1,0,1,4,83,1,3,0,11,0,0,47,47050
52,51,0.99,9,0,0,0,2,13,1,0,0,0,0,0,47,47051
53,52,0.99,30,1,1,1,2,31,0,0,0,6,0,0,47,47052
54,53,0.99,50,1,0,1,0,32,0,0,0,7,1,0,47,47053
55,54,0.99,38,4,0,0,1,42,0,3,1,3,0,1,47,47054
56,55,0.99,3,0,0,0,0,8,0,0,0,0,0,0,47,47055
57,56,0.99,5,0,0,0,2,6,0,0,0,0,0,0,47,47056
58,57,0.99,0,0,0,0,0,0,0,0,0,0,0,0,47,47057
2,1,0.99,16,5,0,1,0,35,0,0,0,4,0,0,48,48001
3,2,0.99,19,2,0,2,8,140,0,1,1,4,0,1,48,48002
4,3,0.99,13,3,0,1,3,176,0,4,1,2,0,1,48,48003
5,4,0.99,18,10,0,6,4,232,0,10,0,5,0,1,48,48004
6,5,0.99,45,3,0,0,8,154,0,7,0,2,0,0,48,48005
7,6,0.99,35,4,0,5,13,263,0,4,0,7,1,2,48,48006
8,7,0.99,2,5,0,5,5,339,0,3,0,4,1,3,48,48007
9,8,0.99,25,4,0,2,6,324,1,0,1,6,0,2,48,48008
10,9,0.99,12,3,0,2,1,176,0,1,0,0,0,2,48,48009
11,10,0.99,44,5,0,3,5,270,0,8,0,2,0,2,48,48010
12,11,0.99,2,0,0,4,5,149,0,1,0,0,0,1,48,48011
13,12,0.99,0,4,0,3,5,181,0,3,0,1,0,0,48,48012
14,13,0.99,33,3,0,3,4,282,0,10,0,5,0,1,48,48013
15,14,0.99,68,0,0,1,2,80,0,1,0,3,0,2,48,48014
16,15,0.99,83,6,3,2,4,195,1,2,0,17,0,0,48,48015
17,16,0.99,78,3,0,4,7,213,0,5,0,7,0,2,48,48016
18,17,0.99,8,0,0,0,1,2,0,0,0,0,0,0,48,48017
19,18,0.99,46,2,0,2,3,103,0,1,0,1,0,0,48,48018
20,19,0.99,124,5,1,0,7,124,0,1,2,15,0,0,48,48019
21,20,0.99,106,3,0,0,2,108,0,1,2,15,1,1,48,48020
22,21,0.99,55,2,0,0,2,16,0,3,0,1,0,0,48,48021
23,22,0.99,2,1,0,0,0,60,0,0,0,1,0,0,48,48022
24,23,0.99,132,4,1,1,5,218,0,3,1,24,1,5,48,48023
25,24,0.99,79,3,0,2,4,106,0,0,0,9,1,0,48,48024
26,25,0.99,75,2,0,3,2,249,0,6,0,6,0,0,48,48025
27,26,0.99,16,2,0,1,4,324,0,2,1,5,0,0,48,48026
28,27,0.99,34,2,0,3,2,234,1,1,1,2,0,0,48,48027
29,28,0.99,57,1,0,1,0,139,0,4,0,4,0,0,48,48028
30,29,0.99,52,4,0,2,3,169,0,3,0,7,0,0,48,48029
31,30,0.99,13,2,0,0,1,209,0,0,0,6,0,0,48,48030
32,31,0.99,19,0,0,0,2,18,0,0,0,0,0,0,48,48031
33,32,0.99,6,2,0,0,1,176,0,2,0,0,0,0,48,48032
34,33,0.99,50,5,1,3,1,145,0,3,0,8,0,0,48,48033
35,34,0.99,0,2,0,3,3,152,0,3,1,0,0,0,48,48034
36,35,0.99,33,3,0,0,2,214,0,3,0,9,1,0,48,48035
37,36,0.99,43,2,0,0,4,47,0,6,1,6,1,1,48,48036
38,37,0.99,8,0,0,1,3,102,2,1,0,5,1,0,48,48037
39,38,0.99,30,3,0,1,8,276,0,8,1,1,1,0,48,48038
40,39,0.99,20,5,0,0,10,204,0,5,0,2,0,1,48,48039
41,40,0.99,15,5,0,4,17,288,3,7,0,3,0,2,48,48040
42,41,0.99,9,3,0,3,5,300,0,7,0,4,0,1,48,48041
43,42,0.99,2,2,0,0,5,295,0,3,0,2,0,5,48,48042
44,43,0.99,16,1,0,2,5,181,0,5,1,1,0,0,48,48043
45,44,0.99,6,4,0,1,1,176,0,3,0,3,0,1,48,48044
46,45,0.99,29,3,0,0,5,203,0,3,0,4,1,1,48,48045
47,46,0.99,10,1,0,3,8,197,0,6,0,2,0,1,48,48046
48,47,0.99,21,5,1,2,6,253,0,6,0,2,0,7,48,48047
49,48,0.99,27,6,1,11,9,292,0,6,1,4,0,7,48,48048
50,49,0.99,15,3,0,0,4,177,0,2,0,3,0,1,48,48049
51,50,0.99,2,1,0,3,5,145,1,3,0,0,0,2,48,48050
52,51,0.99,4,2,0,4,9,195,0,3,0,1,0,2,48,48051
53,52,0.99,25,3,0,0,5,120,0,2,0,2,0,1,48,48052
54,53,0.99,0,0,0,0,0,0,0,0,0,0,0,0,48,48053
2,1,0.99,63,2,0,0,1,26,1,1,0,7,0,0,49,49001
3,2,0.99,6,3,0,0,1,15,0,1,0,1,0,0,49,49002
4,3,0.99,3,0,0,0,0,15,0,0,0,0,0,0,49,49003
5,4,0.99,38,3,0,0,1,37,1,1,0,4,0,0,49,49004
6,5,0.99,42,1,0,0,0,27,0,0,0,3,0,0,49,49005
7,6,0.99,45,2,0,0,2,34,2,0,0,6,0,0,49,49006
8,7,0.99,55,3,0,1,1,29,2,1,0,2,1,1,49,49007
9,8,0.99,63,4,0,0,0,43,0,2,0,5,0,0,49,49008
10,9,0.99,57,3,0,0,1,30,1,1,1,5,0,0,49,49009
11,10,0.99,41,4,0,0,3,32,2,0,1,2,0,0,49,49010
12,11,0.99,56,5,0,0,0,43,1,0,2,5,0,0,49,49011
13,12,0.99,50,2,0,1,1,26,0,1,0,4,1,0,49,49012
14,13,0.99,9,0,0,0,0,11,0,0,0,1,0,0,49,49013
15,14,0.99,40,1,0,2,0,15,0,0,0,1,0,0,49,49014
16,15,0.99,41,4,0,0,0,28,0,2,1,1,1,0,49,49015
17,16,0.99,66,6,0,1,4,39,1,3,0,15,0,0,49,49016
18,17,0.8571,68,6,0,2,1,47,2,0,0,4,0,1,49,49017
19,18,0.8571,68,1,0,0,2,30,1,0,0,7,1,0,49,49018
20,19,0.8571,45,2,0,1,1,34,0,2,0,3,0,0,49,49019
21,20,0.99,12,1,0,0,0,22,1,0,1,2,0,0,49,49020
22,21,0.99,25,1,0,1,2,56,0,0,0,2,2,0,49,49021
23,22,0.99,40,2,0,0,2,30,0,1,0,4,0,0,49,49022
24,23,0.99,52,0,0,0,1,34,2,1,0,1,0,1,49,49023
25,24,0.99,52,6,0,0,1,61,1,0,0,2,1,0,49,49024
26,25,0.99,65,5,1,3,3,48,1,2,1,5,2,0,49,49025
27,26,0.99,70,3,0,0,2,40,0,0,2,9,0,0,49,49026
28,27,0.99,59,5,0,1,2,65,1,0,1,2,1,2,49,49027
29,28,0.99,62,5,0,3,3,51,0,0,0,6,0,1,49,49028
30,29,0.99,39,1,0,0,4,22,0,2,0,4,0,0,49,49029
31,30,0.99,91,3,0,1,2,63,1,0,0,8,0,2,49,49030
32,31,0.99,79,5,0,0,2,47,1,0,1,3,0,0,49,49031
33,32,0.8571,57,4,0,1,1,43,2,1,1,7,0,1,49,49032
34,33,0.99,83,2,0,0,1,55,2,0,0,6,3,1,49,49033
35,34,0.8571,40,0,0,3,1,22,0,0,0,4,0,0,49,49034
36,35,0.99,53,5,0,0,9,69,1,2,0,13,1,0,49,49035
37,36,0.99,47,7,1,0,4,45,1,3,0,8,2,0,49,49036
38,37,0.99,62,2,1,1,6,40,1,0,0,9,2,0,49,49037
39,38,0.99,36,4,0,2,2,47,1,1,0,6,0,0,49,49038
40,39,0.99,94,4,0,0,4,67,1,2,0,10,0,0,49,49039
41,40,0.99,50,4,0,1,3,43,0,3,0,7,0,0,49,49040
